42	552.8286516122	521.2158510789	445.5575397174	516.8423495927
43	668.0205200296	562.5072043705	694.7920314394	824.4106661054
44	621.2948503231	530.2722244474	667.6992835135	626.3162045761
45	636.9580250471	660.8566180499	525.9969580639	611.1572409304
46	604.0960698993	669.9048591798	457.7408323934	518.8415196544
47	560.412431431	509.612405423	627.5412985967	573.5328011678
48	733.6410444894	389.8076641755	447.1592529161	761.7883940358
49	555.4390801283	526.0530125745	742.9789007636	551.6506111399
50	689.7013508198	528.5160672793	680.188133784	545.8945954036
51	536.9760466066	500.6262771507	741.0479121616	568.9340083838
52	489.3108673014	458.942611899	641.7387036302	519.3174816935
53	413.1933285348	695.8845142933	567.5867247893	544.0167805931
54	739.7147012164	606.8118332859	658.159078512	532.8271218294
55	493.1649055988	732.0173758551	526.9961510152	568.6404250615
56	798.858821463	536.1240875442	642.6010994761	594.8073252037
57	669.4498748733	561.3046737286	605.262845662	567.2862872538
58	572.7998653948	710.0093354686	670.9089718589	655.1023637736
59	579.8135754063	522.7401460415	508.2548480808	616.9222973961
60	549.7286505065	553.377067787	560.8720042189	599.9946512497
61	696.9911051143	607.9363832045	695.6829722255	850.4803751554
62	617.8424866135	750.5602556022	700.9751501794	607.0046154081
63	773.4384669539	525.0901455708	692.9767946641	515.177970231
64	773.6229415613	713.9271946224	418.4652987446	632.2573537608
65	745.1448314397	643.0994791286	652.8625716391	629.911039805
66	813.2347918872	576.4515815419	554.2511537046	555.0034685078
67	742.7534310587	684.1845324521	474.9786561058	771.0702221285
68	436.7839975529	589.2159770921	682.3758749693	789.4389486959
69	711.9579210375	629.9055514731	660.6828129157	606.2440370075
70	586.7600793494	452.1332011511	511.0438384529	690.2911178895
71	637.602130034	645.0787241064	781.8597284143	693.6354380912
72	657.3816122146	709.0712808882	579.477948045	865.7191710997
73	472.3252828331	470.2253891207	423.4703686468	645.5370612026
74	565.203421862	433.6788471009	632.8242343789	476.4041409875
75	725.5024706642	553.315796072	511.0881019687	697.94659305
76	725.1581984547	506.4981408691	556.1400336943	552.2130218806
77	676.5023824735	427.0581563783	497.1395139541	480.4209941896
78	602.6470451773	452.3095156231	517.2476163549	477.3166876667
79	558.8893983233	474.9268165513	499.387768375	735.1103467675
80	593.8914478914	648.8591444406	543.7574529701	497.654428783
81	542.0457136402	463.4915951128	392.6345219854	688.3676675055
82	753.1893588315	613.3361014918	518.5785303459	615.5805511727
83	504.7031001119	586.0088643443	887.1342459478	545.3119536385
84	664.8309077465	712.8840016914	611.8353890184	732.5321263247
85	406.9718953336	717.6601485023	470.956698144	625.2515728491
86	637.2676189956	741.519768199	588.405212238	619.3280230203
87	589.7256800366	721.9537363009	504.2634282238	499.9015262506
88	480.7073832816	540.7530073037	590.7188113559	528.7615427565
89	648.0980890683	568.4660811612	705.4555779233	438.9196246534
90	523.7457040357	726.9213063874	497.8446605103	582.3582953487
91	592.6616500636	615.6459483804	635.0570844448	637.3849695027
92	493.7940476377	796.0661550522	658.3252353477	702.3790590179
93	576.5304649641	650.3709031936	541.6743816829	651.3913600961
94	535.4093170079	530.3586229507	580.2533953995	591.5084597377
95	593.7104321273	606.1116321139	574.4624352532	531.7980353546
96	649.0743048172	630.9475277669	706.8663377976	616.467885073
97	638.325926059	574.3831951893	638.8794037603	645.8471286172
98	603.313141177	791.2302133279	380.5030699957	629.1752144896
99	637.0080390994	655.2524385014	480.1722900279	660.5649914257
100	690.8301215307	590.1792574847	610.3451430957	761.9589353807
101	667.7911131695	660.7289077279	706.3524570799	605.2642970358
102	386.3612457684	782.6971935969	499.7695667391	624.7063582652
103	708.6227699675	573.2528249889	570.6886110308	606.605055627
104	568.614156503	728.3449764877	559.2115062348	433.2273434265
105	745.8390687819	569.5829831511	692.5206053704	503.9810496299
106	391.3939026916	566.490817669	569.8762216501	546.6309030607
107	577.3141540431	679.644320328	352.2320387294	539.4015283488
108	560.3577441583	456.3272368947	629.4974599189	768.1584369737
109	581.5014616832	708.2629136446	803.1993281181	634.8629793252
110	782.9801850088	589.9637575157	460.3865803791	468.1070044951
111	594.1967492308	659.0843051043	418.1869279395	599.3118488562
112	723.0159608817	465.9835829705	610.9467374517	717.4793156958
113	596.1001549102	782.6364080361	625.3164709126	734.8686372841
114	678.0084871865	564.3573706214	630.9910492544	475.4183174613
115	778.4964490862	645.498257232	776.5116276214	598.5275726753
116	541.9040467486	445.8051340322	600.4039156783	643.5865001381
117	548.7047100606	609.1445181869	514.6475558999	617.978457969
118	545.0645311263	536.187209264	772.0214461503	529.1196301112
119	550.8510928901	408.4700048798	632.4906706559	492.6789700079
120	600.3978258889	562.6187526088	685.4046928418	708.1777904187
121	608.4795702814	548.7668614956	657.4233446851	561.4964349837
122	535.171304344	721.3086845661	675.8748697457	673.014703046
123	595.4971474936	710.8433508653	703.3372810489	891.5208250256
124	662.874985132	547.8505735018	716.5521430691	626.6619148391
125	620.6312048585	670.3240344154	523.7060478467	704.9621402089
126	636.843159048	593.2419798701	508.3749388381	620.66177855
127	584.8207530655	738.7338356968	539.5267126113	392.0539014435
128	675.6864266667	606.8944911327	699.9262499319	665.1336938651
129	423.0254189125	475.4918773069	641.1374915934	542.1326189189
130	674.1852869189	641.1940764223	470.0241804432	681.8184346144
131	726.1667334336	516.0926923919	522.0652147704	548.3845198611
132	588.855827241	546.1096345709	451.1946056193	759.1230033581
133	638.5281918019	412.8964788539	678.1769465377	471.2186391144
134	561.3468475212	496.9791069287	651.5399252417	539.1311888503
135	385.807969036	607.801535946	620.7591786545	572.780027792
136	538.2375357177	671.8745186591	737.615701968	743.5810484858
137	372.0268940275	494.4511247594	797.487866853	720.1087205684
138	875.027011378	478.5485077509	691.8212919165	760.0995854146
139	676.5387339694	335.9265661724	561.9132178236	423.342860627
140	625.0840253882	411.2022609598	573.7254762899	569.3381732987
141	505.9404661157	665.9869817754	768.6759014078	499.4292108159
142	542.4157606972	557.7235603261	587.1546380985	627.8040009457
143	414.9315838408	572.1162958832	600.8907680653	481.9363175599
144	393.1427385593	424.8086716612	509.2572454929	540.6405286523
145	637.6632175424	511.5001159533	529.8390168341	651.3967934001
146	529.2691587496	745.1126602564	758.6333276752	542.8926598047
147	511.4675224671	846.0421011509	748.1968794694	432.5787924445
148	422.0311438912	666.6135621015	741.7686994016	563.9765761516
149	618.84836731	661.6910237679	667.7830851831	414.2962829452
150	544.5004603026	581.8411696162	620.8167404688	718.6047277821
151	433.5380286055	633.3114674011	597.8121061652	509.3803484329
152	495.5549301247	570.0198971629	755.3124645013	697.5620084581
153	608.5908096104	672.5684144443	727.4053762532	728.8776720579
154	671.6380493418	561.6685284355	457.6820331904	625.5553962435
155	507.6479795637	651.9707845902	522.2233609901	730.0944697443
156	604.5806598554	530.7217061562	444.9932846134	729.581821579
157	679.305020078	594.6551747618	465.9552536476	918.6681570535
158	315.4050280438	702.1558433923	617.2547673569	688.6043715995
159	526.0810763474	392.1797083203	634.5339424934	628.9562869118
160	467.8328016356	595.1985889332	637.0710534277	676.2114618527
161	550.8309340499	497.7131636462	690.8499284797	562.7252300615
162	619.9783541758	575.7775505107	424.2251293695	695.4862697133
163	718.8461447659	647.1048208529	606.3464380084	552.797823535
164	664.1615388104	625.3678415743	634.8628112823	634.8640357834
165	673.1560294868	544.8734238778	806.2684517195	525.9314101048
166	501.9073922862	675.7877075666	433.901415639	511.4351186652
167	755.2206395364	532.4930455324	615.125805937	534.2613626726
168	560.0529938763	738.5518348457	581.7201002456	644.5966240379
169	608.1916312599	568.9721172364	495.313081634	581.5780023886
170	538.7081372558	372.3547280947	698.7497224098	646.2533730294
171	611.3892637058	771.8096194675	636.3210855172	611.2594308312
172	624.9991115361	429.5771483564	665.71805977	544.3506390495
173	520.9696166813	518.9991843931	685.6621283862	675.5928618249
174	667.4338313179	721.8706587386	574.160550956	604.0876001121
175	626.5661976618	553.0108388238	575.444086045	430.5835216728
176	716.8046837493	775.7886867361	553.5383444913	336.57457206
177	736.0281010573	448.7726312166	512.987928512	635.6787822342
178	759.7023494959	535.7408990879	690.4821217767	816.6368415221
179	702.6903133392	456.2722688754	498.2524112961	625.3528411129
180	613.2766406435	644.379681989	430.1270498395	556.9987109192
181	724.2759753595	689.8085380311	538.5888776534	507.4970774431
182	595.9046743748	637.6635146496	341.6360837377	554.2460573427
183	718.9718885566	501.5579082739	750.3092635099	592.9163022625
184	573.9548897684	467.1609341349	599.2011557137	674.9289507641
185	574.7345145322	596.0091177155	507.0231672646	474.1079060529
186	634.3104802715	524.8648935516	648.8580994758	693.1298329854
187	663.6616380583	557.6332989895	583.721573632	491.3857290521
188	566.9281318621	539.0151249656	538.9999940378	741.4817040363
189	579.0690648904	627.3404442322	633.6141638708	663.0613546493
190	710.0785193062	559.4117385387	678.0001295336	658.9143982939
191	656.8501673975	723.659266254	563.9436287471	397.2020058467
192	641.2479276562	606.36120584	547.5478532201	743.3537432261
193	551.8908150119	590.3923375536	692.2226905873	642.3878554366
194	567.5644433169	683.2130247401	662.5993850465	568.8078124516
195	600.2502178694	537.8112051376	659.9691182046	650.1423011969
196	667.725335258	646.0431651576	460.9840326812	777.4167402805
197	592.0843243921	699.9315407478	644.1618980419	644.7172186539
198	572.2159414369	645.7455832465	551.546208035	551.2775244157
199	576.0474123554	545.3814167866	625.7847859024	553.2045335373
200	605.5459300495	541.4935136428	596.8190453838	497.5645639313
201	620.175807388	899.5456573682	531.9255025728	610.5472628199
202	555.9338090127	688.3687180993	852.0809861629	703.5932032529
203	590.4977401522	608.0041742461	547.2861354173	567.1055673784
204	640.0428241543	548.4214328236	376.732858791	588.0486230445
205	669.7986929011	582.8686923879	549.4439065295	812.4101718142
206	708.6758164908	542.5858450571	481.9814042076	500.261222801
207	664.8186431739	505.8860522763	397.8289873061	504.8317672039
208	786.9081783853	608.4793304567	658.723521481	630.3066817317
209	697.9182194879	514.6664956073	657.989657537	551.1095920926
210	442.3378158599	705.1277343269	694.2026896883	584.0017462286
211	480.6987172834	614.9839687361	581.7395942416	650.5419695471
212	664.5797223358	528.2339269175	577.9190338371	501.9343862426
213	565.4879752769	653.8406607397	553.0911704377	588.3217626686
214	556.8556073079	637.2639380805	648.8193040901	557.9298527907
215	695.2869366247	772.1472172645	878.9229659658	615.9932349614
216	568.8991522219	441.5524264995	703.7669093607	561.589127149
217	626.2786802491	621.3177464146	735.2339610519	374.470139773
218	407.1207118441	538.9403656604	512.6102461784	567.384405794
219	439.9385206193	278.4026724713	672.0187223009	545.2024855811
220	437.2026304144	497.0779042937	639.2522280199	548.2418321664
221	564.6443379219	481.3682261984	670.6503784499	726.9101788375
222	655.2494422083	558.348763722	713.8405531139	646.2992175921
223	517.965101344	510.4869557055	443.8223980569	704.6736648926
224	506.1193775244	462.2349860772	635.0657862782	641.9829013924
225	515.0477754465	557.1455525202	752.5529893522	643.620697415
226	746.0763557409	638.6029156104	588.5675817574	634.8469440943
227	691.4474282385	695.2801673444	574.2464499884	585.4430540269
228	707.1308685274	506.9825788371	462.0159455535	651.4865176905
229	830.2680945888	642.9857349923	606.1612476584	722.3766194625
230	635.74563112	625.7380599839	573.7082678577	729.8190100093
231	635.9949922697	558.3185443421	595.2038791992	556.0577869033
232	561.3489869471	746.6127512547	437.3678935356	505.3700883533
233	820.0656155348	547.4907149568	636.9648574793	450.4763737265
234	698.820882127	599.8507315753	515.6647209109	598.3068698866
235	661.6250620356	531.9783157482	588.6222713724	672.7971286815
236	621.7998753853	688.3300655828	875.6440753187	595.6156523763
237	515.9447189386	597.1390940287	521.590619598	684.0966648336
238	718.3378932628	706.9088292009	550.4480617047	576.9771939195
239	496.6185326103	591.2819481599	578.3241442199	571.0290433682
240	582.0404166874	458.4322951069	470.4923557578	453.0492705021
241	511.2424956476	605.2784135799	584.0823767705	637.045675423
242	530.4713478896	707.5678994678	586.6864147321	546.9785571846
243	625.7592572635	623.1390423712	534.2524959186	671.9752902161
244	625.8156996757	850.7317684323	538.6549646239	601.8729204487
245	470.0529111848	615.6131109925	778.9208152537	551.0058909981
246	531.4634713723	582.3718512521	762.5094256975	617.6674580383
247	532.8422118257	507.263759612	660.3744251218	603.4665828756
248	493.6615221095	761.7953405805	390.7660061488	663.3776463626
249	599.648956674	579.2437920058	767.526449014	666.957664521
250	584.6066707184	620.336163525	500.8553190522	564.490233671
251	525.0425255072	526.0011074431	697.1242772164	546.5477118326
252	450.4948717911	782.1743513172	687.9791108958	603.9447701141
253	608.4333361463	694.3276799349	368.0427441133	456.2065787847
254	318.5140059875	485.036459231	621.1038565169	562.6043889313
255	611.1289819335	568.4001457864	568.1306805215	562.8916268808
256	701.096148109	546.1243089744	586.2695495546	548.5365880911
257	656.6841036002	625.9024112506	648.5499298302	744.9919646627
258	524.2443384656	672.9712599173	682.4862608389	655.0070451177
259	432.9331186751	421.1973796765	748.630765851	446.3444776408
260	404.0097674778	722.3476976192	599.7156241932	737.3733702185
261	583.7562246569	650.5359320811	743.8150210893	571.2475382479
262	653.8999330414	630.7369943403	484.4247374413	684.8196374398
263	545.8211441432	602.9886685403	649.3734753474	635.353122717
264	653.012981107	559.3365344942	728.3335969556	473.8608350192
265	451.0883102786	701.4678881893	554.5991925187	380.337884895
266	573.3336937367	583.3887687671	597.06956151	656.7686719125
267	564.4736561402	729.6986840234	519.1337801079	623.7593566087
268	687.7722703226	519.364548625	713.7432874044	700.1914614539
269	832.5308232455	439.6410108688	539.9046040094	668.1634921806
270	529.0353322473	506.8177084733	499.3740392727	537.7234534796
271	807.3417530012	759.4535086404	626.6930290203	589.5485343263
272	559.728520683	424.1356568473	655.2509951562	651.0016241405
273	703.1956628632	683.170871484	657.2991591597	638.8990398544
274	619.529358894	482.9335752256	713.642117284	638.1261463177
275	562.2258308488	668.984970854	687.5102576788	604.021998099
276	601.6262937208	592.7135556516	649.8290041735	531.2343911519
277	623.662807586	678.6736166217	500.3553054656	516.3818766914
278	629.5888581964	595.5498427509	431.5036156293	661.9969521257
279	534.6022116393	538.2876210781	542.0078207845	406.5516013203
280	709.8343949739	693.4349023488	614.4928831424	561.7543517745
281	628.3588105992	644.3094968785	589.1889310258	636.0084832459
282	710.2930596539	485.8669653239	616.6938237893	663.561144574
283	436.4058168169	638.1258817172	639.478601204	424.0827489674
284	602.8011841958	539.9098461976	634.3156492971	554.8338307874
285	667.6615857174	620.9467474768	386.0321510841	537.6452985159
286	626.963177149	675.2528114837	487.1443332087	536.5476223249
287	755.4189548538	617.9972962924	625.7598996105	487.8503107197
288	607.4792828249	702.6035529239	586.0037783236	600.5076634054
289	583.8403139648	535.1566012152	614.3660094722	522.9840149954
290	560.7060906579	384.8409789569	625.3754907441	416.5908395755
291	563.7214284035	621.4828561068	602.1171475889	714.2573692565
292	673.8321936811	689.3555072112	786.6795021104	511.621839094
293	612.1738011215	765.8373723278	564.1137644736	614.8197650096
294	606.7768880407	507.7557361647	648.5623151257	680.7935833581
295	599.4177876772	635.2321581096	603.6042568832	693.6271823562
296	488.1677747211	561.9099469011	483.2248365796	575.9153151473
297	555.1679172484	547.3870065089	582.2806743259	467.8538048111
298	442.7068000993	531.3890805413	638.566300845	581.0420069379
299	707.0960581751	661.2118153499	615.8330359969	554.0978007482
300	471.9148775912	530.1715834674	536.0659477744	492.1663572717
301	480.9685489267	511.044540937	379.1385031015	719.9849506082
302	449.2211830926	643.3131009293	597.3939719348	567.374052489
303	688.8271532889	631.2130492509	525.9755902601	632.269539121
304	523.799381824	739.0206432814	484.5556823329	362.7748128095
305	438.5228987049	372.7096098199	505.2126119057	704.2386486804
306	533.0873327569	519.9216524339	713.2196409415	790.6680915743
307	513.7124262576	525.0654446398	744.8787445292	590.5037894457
308	601.0174035325	540.7777324423	533.6405328102	626.1452178919
309	564.1548254289	489.738817854	469.9744234394	700.2656573159
310	545.9164144241	567.6011899134	531.0516511103	696.952918332
311	680.2833317238	535.5554346055	621.1899565765	709.9802857864
312	369.4088618969	610.1043196501	525.4808073656	501.4074855824
313	534.557607037	611.9828636913	667.0006885801	519.7495608507
314	510.1137957259	610.6236153534	534.0970290475	558.3663037968
315	359.4589784781	748.947178579	562.5613668136	757.360615794
316	746.1099450362	649.2141663398	424.9784133638	765.5317736118
317	667.9852514949	532.8582110134	511.0849175884	406.8249924983
318	683.4829601932	738.5991165827	533.4841415497	537.6525676744
319	659.1743798563	492.3698341801	410.8222198346	453.3322884617
320	710.2516451662	522.3896034415	458.2945760961	636.3389944404
321	495.6782259243	639.9111824492	818.6422822182	660.2542670612
322	575.6851410857	777.4736168403	578.2895568414	637.8131045211
323	752.6068682094	856.207251789	516.0208068445	572.5459162732
324	576.4807720663	699.9339465898	729.2078921755	537.387001921
325	568.0166531574	680.623236038	595.1679038191	544.5880232618
326	763.749164555	640.133348956	468.9566356618	660.9636534185
327	374.6090291757	618.481082828	588.1004665028	620.5920231015
328	595.0404021125	508.3070546253	642.480576707	372.3398402727
329	763.0805342677	607.7544200036	727.5145615098	680.4449975495
330	716.2599016354	709.7400542269	635.7760100434	421.5524911734
331	624.110672125	514.9425967957	770.7022026258	585.5774092039
332	573.9943601126	351.0765631984	736.9939795682	638.4308422496
333	714.4756361862	514.6164539953	526.4839320636	643.4110986766
334	432.9028944438	643.0334055741	504.355547002	553.0390669034
335	695.9651744905	558.2679286552	653.9194252376	487.1499710726
336	723.4866404979	345.5785844099	675.4138528623	487.4884808788
337	707.6711018625	421.250976157	628.533108512	554.6136283486
338	656.5485313335	487.1447133174	582.7935271205	611.7630033002
339	452.4870556936	519.7387107143	640.1706184131	620.3279477819
340	458.1284397797	457.0987760713	523.1475230503	451.4934548923
341	625.6346006462	575.1144146407	528.2536297965	499.2900770719
342	646.9382444348	357.0403842056	714.2633050699	514.690604215
343	667.6200763085	504.1859427052	580.2190560604	551.5252914582
344	645.7819058916	620.4190887431	570.9085164282	533.8030681403
345	640.1155645492	628.8172439383	684.4884920894	791.4307978719
346	526.1054902046	635.1846133483	679.6768112949	427.1640185429
347	706.7826473471	567.6954324181	658.4547051863	803.6166935672
348	749.6349142274	624.1970008523	600.3900651953	562.1000487687
349	542.2928385938	637.6610873797	650.686931609	629.9096526562
350	628.0990520995	795.8064750042	455.1203051003	536.6983850722
351	567.4525702857	440.5182071009	634.2752902405	477.1110138078
352	600.7454881013	420.8609243236	766.096262567	621.4833135027
353	573.0788276542	693.1320914583	526.7148711383	543.2543848084
354	607.3494313224	593.6976785464	730.4189270297	588.7474724369
355	549.0132605891	643.7307793234	566.323982069	468.3616534701
356	638.4662475666	788.7528222474	455.5361459772	573.4132957474
357	661.5842961087	561.1010893334	471.074488655	632.704787587
358	605.1863151179	614.4757784656	473.4280323306	667.3299663141
359	707.0311034362	674.6155392352	473.2541529199	495.9210224575
360	661.4847289637	664.7331171447	651.3899426859	659.1777547262
361	457.7112587048	651.6850684526	621.4565980966	581.8232079078
362	690.0109537335	555.4603572242	584.6489934612	579.829484892
363	568.5153746257	552.5285872989	507.6867681157	555.4245646021
364	705.2412835883	688.8041748001	555.3018391331	695.7113972101
365	514.5286641647	457.3812657385	569.6016556689	473.621813392
366	766.7986458967	702.7488269115	875.4320738013	711.9767374387
367	590.0048875596	745.8395181644	725.633295207	499.6547292531
368	604.1646688015	563.2278318313	621.2831199978	633.487365128
369	637.5253633518	541.0696442284	771.416638835	509.3598840597
370	607.7443131034	611.6362194855	633.3484755182	657.8692487603
371	401.8347015539	466.2911729697	635.3274137297	770.3757752648
372	554.0263313107	684.0201286627	931.7245784854	534.2796874367
373	681.810419065	466.0831876445	508.2843173844	760.7284386773
374	553.6258580168	707.3247960162	603.6858937182	681.6401006116
375	603.9940266087	653.8673219795	661.1311066593	619.4927401978
376	754.6818793115	506.4172364351	550.1041611729	564.8431139147
377	558.6395631521	445.3224041259	713.4374837792	764.5909168144
378	533.9879005995	682.3916727374	460.5664883989	518.9057189531
379	564.4067572738	703.3904321083	561.3023401712	691.4530371878
380	607.0796755119	743.7808694609	638.3600361326	713.7991296727
381	622.0531192886	453.8566587972	591.667346535	748.3627187252
382	646.6394261646	722.844869734	599.7147589892	788.5592981056
383	639.7926721506	714.684110787	835.4419559939	711.2510936839
384	675.0732107679	781.5624423048	575.5705642445	584.7015319133
385	444.8334223526	743.2697648629	801.3104618708	567.3183880281
386	568.2090379741	471.0425662523	378.6121857839	543.7164908155
387	693.1090321942	427.9654014977	642.4324120993	681.8419800804
388	523.2119405616	678.7103771103	590.68139343	714.811814529
389	714.9789816352	639.6082228512	562.2753039274	608.8012656726
390	717.081325232	591.0128794865	675.9309452064	549.6615789307
391	499.4544456753	665.9057368971	419.3401534188	619.9201679939
392	628.7926545927	469.5124121971	675.0104842542	614.9970446898
393	602.8582355626	678.1855078858	774.5374964998	512.2567216851
394	457.2260169147	425.4661670895	506.9611917694	686.1382443591
395	356.7546797201	540.0327435556	684.7731001825	451.840766594
396	471.0770783052	603.4493148146	391.7177683621	668.3010820306
397	510.4671121557	433.5782073971	683.3234476019	539.1892909853
398	789.8832718266	646.9675404677	530.3124749466	572.294048753
399	511.0215245901	660.3671759915	594.8047021749	397.9630253136
400	593.6961735039	673.002483019	579.1805583813	596.4785539313
401	580.2438181937	472.3543770711	547.0794836209	754.8633352676
402	694.2233902455	516.7323333806	680.7058051788	651.2399702279
403	700.4242503356	506.9145472336	601.3720589168	791.9902168681
404	538.0789786006	530.4335770903	456.1684889255	667.9541423458
405	686.6169023716	710.3953876677	737.5032741992	507.2739888685
406	798.5610735324	420.7793529866	723.5267999452	675.2134991775
407	560.9791555875	564.0105024543	755.2086578935	619.7054917956
408	771.8904550511	697.4388147192	536.3255927099	651.3617444156
409	616.2404838935	556.1233204542	518.0762958877	487.6560398043
410	481.4449292374	522.5891483426	456.7073558041	548.2767244264
411	557.8059238953	454.0228857988	610.1522919467	462.1127247325
412	541.9545040993	620.0167004695	610.8568825374	627.2972431472
413	620.0116885942	722.2834606605	541.655817378	608.666511201
414	736.1326589661	534.6708202372	585.1591951264	557.549932862
415	576.9622636233	535.3454087538	583.283262988	467.5864380679
416	714.3000076931	619.9088388643	664.5945785444	532.7111152789
417	548.3389741727	494.3679934511	634.1937107101	599.3693120598
418	569.1118896112	623.8376282422	751.4709360026	499.4150779707
419	650.2398537565	662.0088605893	502.2517432829	488.1584393379
420	632.2661694511	592.7843777337	602.6971060302	593.2832767536
421	605.4539011042	431.0267722498	541.6935482514	553.9205552678
422	748.6034499509	540.7520024136	513.9947527041	478.9781517103
423	611.4541925698	628.2158918324	840.3686160652	812.7178817477
424	665.8992989997	729.6313021788	396.320564448	493.1358912214
425	642.8997515527	461.6592489588	690.5091190477	574.2455438149
426	652.1132884519	597.68547881	420.8926623848	656.0759162875
427	508.1967390527	672.6227004726	465.0671597315	568.824742552
428	501.4944343889	406.2513367826	933.2160823077	680.4866618378
429	604.6656926628	528.4406731337	649.6701873042	728.0590797588
430	622.9215408496	451.3082603437	650.1504613307	516.6834821223
431	776.7151214803	798.9710323138	688.5125412231	576.9138150523
432	582.8395179826	632.1148753509	637.1806120934	630.9186704889
433	593.4098181476	704.1793816285	589.7384443368	517.7259010457
434	623.6140555908	511.4918776468	370.5596547566	467.2656255721
435	524.2782346971	570.385113632	536.0540452027	639.7788785357
436	704.3403749069	494.7596536708	505.3846258014	725.1300776392
437	494.5041356484	619.9094404583	357.9051801007	557.1869884542
438	524.2931225408	600.2215209421	701.5986656044	467.2230517017
439	444.4242674725	532.736091984	582.8611400278	606.9077931591
440	617.2093808228	771.3018411476	581.9199884362	631.6359310713
441	323.0572310925	578.7781635985	624.4113352581	443.4661237528
442	669.1110124453	419.6445197836	694.4234570425	472.239222179
443	466.0077026606	605.4654142448	876.5547715644	777.6755803408
444	498.5577469029	575.4532313116	359.9265314681	586.9622752862
445	568.3554495334	688.4265701831	505.6118014274	653.9238868654
446	535.4413548314	636.7455969124	503.3431836419	508.3502230277
447	670.2219773803	516.1246816747	670.7819447724	493.4047697523
448	537.6790644815	478.6966521925	483.0044984211	662.9800491003
449	585.8253776985	597.2950157409	464.2357229876	530.4494606183
450	694.6880199305	473.3528011119	569.0467001283	741.8261638214
451	772.5443555799	696.0436892117	542.4522517277	549.3497450838
452	717.8303209186	543.7381164117	751.7461259417	720.5476545023
453	529.7200842278	561.1682722208	651.7848821033	495.3391690409
454	527.5960598027	634.0653621866	446.0708690485	384.4600428675
455	630.7975160963	590.0645895181	687.1196699909	755.6315783285
456	526.9126524092	826.4643044315	738.1911751089	590.7024049334
457	495.0520937668	647.0344583556	768.2145777908	791.6343586166
458	527.9951892038	682.8987331306	646.1261419376	598.3090225929
459	773.4060113817	476.8566275782	633.8212312937	640.2027383617
460	582.0495487822	654.0658996938	737.6380694046	765.3107785716
461	440.5403754387	501.7702717432	609.1431694088	577.6596090254
462	782.4507770657	578.0792327417	680.5205472784	713.6524977669
463	525.1130981827	863.9137921385	653.4260572681	545.1352072031
464	477.2546189016	522.8546131674	475.3013286428	652.8525743679
465	621.3722233459	503.541533596	490.7481631331	637.9666027646
466	524.9721180984	580.4991313422	651.6407325793	645.0263208919
467	542.6457990671	775.3564280848	559.5512248898	726.710029547
468	471.8173657422	667.5322105114	535.6235242409	584.8598894685
469	374.1902637831	667.4747342401	566.4147862359	603.5274580501
470	502.7060346061	649.3861128304	663.4356431843	533.4170504476
471	698.3183553896	532.8592352733	421.6647972142	605.8056820905
472	740.0571344766	593.9035167902	784.1391577464	554.4680227496
